SRG,MCP,Version
field_25164_E,field_25164_E,Beta 1.7.3
field_25020_a,field_25020_a,Beta 1.7.3
field_25019_b,field_25019_b,Beta 1.7.3
field_25082_a,theGame,Beta 1.7.3
field_25081_b,achievementWindowWidth,Beta 1.7.3
field_25086_c,achievementWindowHeight,Beta 1.7.3
field_25085_d,field_25085_d,Beta 1.7.3
field_25084_e,field_25084_e,Beta 1.7.3
field_27105_f,theAchievement,Beta 1.7.3
field_25083_f,field_25083_f,Beta 1.7.3
field_27104_h,itemRender,Beta 1.7.3
field_27103_i,field_27103_i,Beta 1.7.3
field_673_a,field_673_a,Beta 1.7.3
field_22326_a,field_22326_a,Beta 1.7.3
field_22325_b,field_22325_b,Beta 1.7.3
field_22327_c,field_22327_c,Beta 1.7.3
field_1193_a,field_1193_a,Beta 1.7.3
field_4158_a,field_4158_a,Beta 1.7.3
field_1653_a,SIN_TABLE,Beta 1.7.3
field_762_e,attackStrength,Beta 1.7.3
field_21102_a,dispenserContents,Beta 1.7.3
field_21101_b,dispenserRandom,Beta 1.7.3
field_25022_a,field_25022_a,Beta 1.7.3
field_985_a,message,Beta 1.7.3
field_986_h,updateCounter,Beta 1.7.3
field_20082_i,field_20082_i,Beta 1.7.3
field_997_a,message1,Beta 1.7.3
field_998_h,message2,Beta 1.7.3
field_20125_a,field_20125_a,Beta 1.7.3
field_27282_b,field_27282_b,Beta 1.7.3
field_6533_b,availableTexturePacks,Beta 1.7.3
field_6539_c,defaultTexturePack,Beta 1.7.3
field_6534_a,selectedTexturePack,Beta 1.7.3
field_6538_d,field_6538_d,Beta 1.7.3
field_6537_e,mc,Beta 1.7.3
field_6536_f,texturePackDir,Beta 1.7.3
field_6535_g,currentTexturePack,Beta 1.7.3
field_4227_g,portalTickCounter,Beta 1.7.3
field_4226_h,portalTextureData,Beta 1.7.3
field_1540_a,isLit,Beta 1.7.3
field_1539_b,blocks,Beta 1.7.3
field_1538_c,isChunkLoaded,Beta 1.7.3
field_1537_d,worldObj,Beta 1.7.3
field_1536_e,data,Beta 1.7.3
field_1535_f,skylightMap,Beta 1.7.3
field_1534_g,blocklightMap,Beta 1.7.3
field_1533_h,heightMap,Beta 1.7.3
field_1532_i,lowestBlockHeight,Beta 1.7.3
field_1531_j,xPosition,Beta 1.7.3
field_1530_k,zPosition,Beta 1.7.3
field_1529_l,chunkTileEntityMap,Beta 1.7.3
field_1528_m,entities,Beta 1.7.3
field_1527_n,isTerrainPopulated,Beta 1.7.3
field_1526_o,isModified,Beta 1.7.3
field_1525_p,neverSave,Beta 1.7.3
field_1523_r,hasEntities,Beta 1.7.3
field_1522_s,lastSaveTime,Beta 1.7.3
everything,everything,Beta 1.7.3
mobs,mobs,Beta 1.7.3
players,players,Beta 1.7.3
field_1340_d,field_1340_d,Beta 1.7.3
$VALUES,$VALUES,Beta 1.7.3
field_1091_a,tagList,Beta 1.7.3
field_1090_b,tagType,Beta 1.7.3
field_319_a,weaponDamage,Beta 1.7.3
field_827_a,chestContents,Beta 1.7.3
field_27054_a,field_27054_a,Beta 1.7.3
field_27053_b,field_27053_b,Beta 1.7.3
field_27057_c,field_27057_c,Beta 1.7.3
field_27056_d,field_27056_d,Beta 1.7.3
field_27055_e,field_27055_e,Beta 1.7.3
field_20127_a,furnace,Beta 1.7.3
field_20126_b,cookTime,Beta 1.7.3
field_20129_c,burnTime,Beta 1.7.3
field_20128_h,itemBurnTime,Beta 1.7.3
field_1063_a,netManager,Beta 1.7.3
OBJECT,OBJECT,Beta 1.7.3
ARRAY,ARRAY,Beta 1.7.3
STRING,STRING,Beta 1.7.3
NUMBER,NUMBER,Beta 1.7.3
TRUE,TRUE,Beta 1.7.3
FALSE,FALSE,Beta 1.7.3
NULL,NULL,Beta 1.7.3
field_27442_h,field_27442_h,Beta 1.7.3
$VALUES,$VALUES,Beta 1.7.3
field_27296_a,field_27296_a,Beta 1.7.3
field_27295_b,field_27295_b,Beta 1.7.3
field_331_a,isFull,Beta 1.7.3
field_25071_d,statId,Beta 1.7.3
field_25070_e,statName,Beta 1.7.3
field_27088_g,field_27088_g,Beta 1.7.3
field_25069_f,statGuid,Beta 1.7.3
field_26902_a,field_26902_a,Beta 1.7.3
field_26903_b,field_26903_b,Beta 1.7.3
field_27087_i,field_27087_i,Beta 1.7.3
field_26904_c,field_26904_c,Beta 1.7.3
field_27086_j,field_27086_j,Beta 1.7.3
field_27085_k,field_27085_k,Beta 1.7.3
field_1268_a,udders,Beta 1.7.3
field_1267_b,horn1,Beta 1.7.3
field_1269_c,horn2,Beta 1.7.3
field_1100_a,recipePatterns,Beta 1.7.3
field_1099_b,recipeItems,Beta 1.7.3
field_6491_e,texturePackName,Beta 1.7.3
field_6490_f,texturePackThumbnail,Beta 1.7.3
field_1065_a,mc,Beta 1.7.3
field_1064_b,field_1064_b,Beta 1.7.3
field_21065_a,field_21065_a,Beta 1.7.3
field_753_a,field_753_a,Beta 1.7.3
field_752_b,field_752_b,Beta 1.7.3
field_758_c,destPos,Beta 1.7.3
field_757_d,field_757_d,Beta 1.7.3
field_756_e,field_756_e,Beta 1.7.3
field_755_h,field_755_h,Beta 1.7.3
field_754_i,timeUntilNextEgg,Beta 1.7.3
field_329_aX,blocksEffectiveAgainst,Beta 1.7.3
field_1609_a,useMipmaps,Beta 1.7.3
field_6528_b,textureMap,Beta 1.7.3
field_28151_c,field_28151_c,Beta 1.7.3
field_1607_c,textureNameToImageMap,Beta 1.7.3
field_1606_d,singleIntBuffer,Beta 1.7.3
field_1605_e,imageData,Beta 1.7.3
field_1604_f,textureList,Beta 1.7.3
field_1603_g,urlToImageDataMap,Beta 1.7.3
field_1602_h,options,Beta 1.7.3
field_4281_i,clampTexture,Beta 1.7.3
field_4280_j,blurTexture,Beta 1.7.3
field_6527_k,texturePack,Beta 1.7.3
field_25189_l,missingTextureImage,Beta 1.7.3
field_1511_b,convertQuadsToTriangles,Beta 1.7.3
field_1510_c,tryVBO,Beta 1.7.3
field_1509_d,byteBuffer,Beta 1.7.3
field_1508_e,intBuffer,Beta 1.7.3
field_1507_f,floatBuffer,Beta 1.7.3
field_1506_g,rawBuffer,Beta 1.7.3
field_1505_h,vertexCount,Beta 1.7.3
field_1504_i,textureU,Beta 1.7.3
field_1503_j,textureV,Beta 1.7.3
field_1502_k,color,Beta 1.7.3
field_1501_l,hasColor,Beta 1.7.3
field_1500_m,hasTexture,Beta 1.7.3
field_1499_n,hasNormals,Beta 1.7.3
field_1498_o,rawBufferIndex,Beta 1.7.3
field_1497_p,addedVertices,Beta 1.7.3
field_1495_q,isColorDisabled,Beta 1.7.3
field_1493_r,drawMode,Beta 1.7.3
field_1492_s,xOffset,Beta 1.7.3
field_1491_t,yOffset,Beta 1.7.3
field_1490_u,zOffset,Beta 1.7.3
field_1489_v,normal,Beta 1.7.3
field_1512_a,instance,Beta 1.7.3
field_1488_w,isDrawing,Beta 1.7.3
field_1487_x,useVBO,Beta 1.7.3
field_1486_y,vertexBuffers,Beta 1.7.3
field_1485_z,vboIndex,Beta 1.7.3
field_1496_A,vboCount,Beta 1.7.3
field_1494_B,bufferSize,Beta 1.7.3
field_4274_a,baseEntity,Beta 1.7.3
field_22395_a,x,Beta 1.7.3
field_22394_b,y,Beta 1.7.3
field_22396_c,z,Beta 1.7.3
field_1297_a,message,Beta 1.7.3
field_1296_b,updateCounter,Beta 1.7.3
field_22392_a,field_22392_a,Beta 1.7.3
field_27392_a,minDisplayColumn,Beta 1.7.3
field_27391_b,minDisplayRow,Beta 1.7.3
field_27390_c,maxDisplayColumn,Beta 1.7.3
field_27389_d,maxDisplayRow,Beta 1.7.3
field_27388_e,achievementList,Beta 1.7.3
field_25195_b,openInventory,Beta 1.7.3
field_25198_c,mineWood,Beta 1.7.3
field_25197_d,buildWorkBench,Beta 1.7.3
field_27387_i,buildPickaxe,Beta 1.7.3
field_27386_j,buildFurnace,Beta 1.7.3
field_27385_k,acquireIron,Beta 1.7.3
field_27384_l,buildHoe,Beta 1.7.3
field_27383_m,makeBread,Beta 1.7.3
field_27382_n,bakeCake,Beta 1.7.3
field_27381_o,buildBetterPickaxe,Beta 1.7.3
field_27380_p,cookFish,Beta 1.7.3
field_27379_q,onARail,Beta 1.7.3
field_27378_r,buildSword,Beta 1.7.3
field_27377_s,killEnemy,Beta 1.7.3
field_27376_t,killCow,Beta 1.7.3
field_27375_u,flyPig,Beta 1.7.3
field_27370_a,field_27370_a,Beta 1.7.3
field_1587_a,mc,Beta 1.7.3
field_1586_b,mcThread,Beta 1.7.3
field_6540_a,grassBuffer,Beta 1.7.3
field_4170_h,hellRNG,Beta 1.7.3
field_4169_i,field_4169_i,Beta 1.7.3
field_4168_j,field_4168_j,Beta 1.7.3
field_4167_k,field_4167_k,Beta 1.7.3
field_4166_l,field_4166_l,Beta 1.7.3
field_4165_m,field_4165_m,Beta 1.7.3
field_4177_a,field_4177_a,Beta 1.7.3
field_4176_b,field_4176_b,Beta 1.7.3
field_4164_n,worldObj,Beta 1.7.3
field_4163_o,field_4163_o,Beta 1.7.3
field_4162_p,field_4162_p,Beta 1.7.3
field_4161_q,field_4161_q,Beta 1.7.3
field_4160_r,field_4160_r,Beta 1.7.3
field_4159_s,field_4159_s,Beta 1.7.3
field_4175_c,field_4175_c,Beta 1.7.3
field_4174_d,field_4174_d,Beta 1.7.3
field_4173_e,field_4173_e,Beta 1.7.3
field_4172_f,field_4172_f,Beta 1.7.3
field_4171_g,field_4171_g,Beta 1.7.3
field_4201_e,field_4201_e,Beta 1.7.3
field_4200_f,field_4200_f,Beta 1.7.3
field_4199_g,field_4199_g,Beta 1.7.3
field_27238_a,field_27238_a,Beta 1.7.3
field_327_aX,blocksEffectiveAgainst,Beta 1.7.3
field_1413_b,signModel,Beta 1.7.3
field_28065_a,droppedChunksSet,Beta 1.7.3
field_28064_b,field_28064_b,Beta 1.7.3
field_28070_c,chunkProvider,Beta 1.7.3
field_28069_d,chunkLoader,Beta 1.7.3
field_28068_e,chunkMap,Beta 1.7.3
field_28067_f,chunkList,Beta 1.7.3
field_28066_g,field_28066_g,Beta 1.7.3
field_1266_d,head,Beta 1.7.3
field_1265_e,body,Beta 1.7.3
field_1264_f,leg1,Beta 1.7.3
field_1263_g,leg2,Beta 1.7.3
field_1262_h,leg3,Beta 1.7.3
field_1261_i,leg4,Beta 1.7.3
field_22045_a,field_22045_a,Beta 1.7.3
field_22044_b,field_22044_b,Beta 1.7.3
field_22048_c,field_22048_c,Beta 1.7.3
field_22047_d,field_22047_d,Beta 1.7.3
field_22046_e,field_22046_e,Beta 1.7.3
field_1348_a,field_1348_a,Beta 1.7.3
field_1347_b,worldObj,Beta 1.7.3
field_1354_c,field_1354_c,Beta 1.7.3
field_1353_d,field_1353_d,Beta 1.7.3
field_1352_e,field_1352_e,Beta 1.7.3
field_1351_f,field_1351_f,Beta 1.7.3
field_1350_g,field_1350_g,Beta 1.7.3
field_1349_h,field_1349_h,Beta 1.7.3
field_1289_a,head,Beta 1.7.3
field_1288_b,body,Beta 1.7.3
field_1295_c,rightLeg,Beta 1.7.3
field_1294_d,leftLeg,Beta 1.7.3
field_1293_e,rightWing,Beta 1.7.3
field_1292_f,leftWing,Beta 1.7.3
field_1291_g,bill,Beta 1.7.3
field_1290_h,chin,Beta 1.7.3
field_27031_a,field_27031_a,Beta 1.7.3
field_22080_c,fontRenderer,Beta 1.7.3
field_22079_d,xPos,Beta 1.7.3
field_22078_e,yPos,Beta 1.7.3
field_22077_f,width,Beta 1.7.3
field_22076_g,height,Beta 1.7.3
field_22075_h,text,Beta 1.7.3
field_22074_i,maxStringLength,Beta 1.7.3
field_22073_k,cursorCounter,Beta 1.7.3
field_22082_a,isFocused,Beta 1.7.3
field_22081_b,isEnabled,Beta 1.7.3
field_27107_l,parentGuiScreen,Beta 1.7.3
field_9445_c,currentBlockX,Beta 1.7.3
field_9444_d,currentBlockY,Beta 1.7.3
field_9443_e,currentblockZ,Beta 1.7.3
field_9442_f,curBlockDamageMP,Beta 1.7.3
field_1080_g,prevBlockDamageMP,Beta 1.7.3
field_9441_h,field_9441_h,Beta 1.7.3
field_9440_i,blockHitDelay,Beta 1.7.3
field_9439_j,isHittingBlock,Beta 1.7.3
field_9438_k,netClientHandler,Beta 1.7.3
field_1075_l,currentPlayerItem,Beta 1.7.3
field_27233_a,field_27233_a,Beta 1.7.3
field_27232_b,field_27232_b,Beta 1.7.3
field_27359_a,field_27359_a,Beta 1.7.3
field_689_a,fuse,Beta 1.7.3
field_695_c,field_695_c,Beta 1.7.3
field_691_a,direction,Beta 1.7.3
field_9322_d,xPosition,Beta 1.7.3
field_9321_e,yPosition,Beta 1.7.3
field_9320_f,zPosition,Beta 1.7.3
field_690_b,art,Beta 1.7.3
field_581_a,collectedEntityId,Beta 1.7.3
field_580_b,collectorEntityId,Beta 1.7.3
field_6517_m,specialRendererMap,Beta 1.7.3
field_1554_a,instance,Beta 1.7.3
field_1541_n,fontRenderer,Beta 1.7.3
field_1553_b,staticPlayerX,Beta 1.7.3
field_1552_c,staticPlayerY,Beta 1.7.3
field_1551_d,staticPlayerZ,Beta 1.7.3
field_1550_e,renderEngine,Beta 1.7.3
field_1549_f,worldObj,Beta 1.7.3
field_22270_g,entityLivingPlayer,Beta 1.7.3
field_22269_h,playerYaw,Beta 1.7.3
field_22268_i,playerPitch,Beta 1.7.3
field_1545_j,playerX,Beta 1.7.3
field_1544_k,playerY,Beta 1.7.3
field_1543_l,playerZ,Beta 1.7.3
field_28036_a,furnaceRand,Beta 1.7.3
field_456_a,isActive,Beta 1.7.3
field_28037_c,keepFurnaceInventory,Beta 1.7.3
field_4216_a,worldObj,Beta 1.7.3
field_4215_b,worldChunkMgr,Beta 1.7.3
field_4220_c,isNether,Beta 1.7.3
field_6479_d,isHellWorld,Beta 1.7.3
field_6478_e,hasNoSky,Beta 1.7.3
field_4219_d,lightBrightnessTable,Beta 1.7.3
field_4218_e,worldType,Beta 1.7.3
field_4217_f,colorsSunriseSunset,Beta 1.7.3
field_27338_a,field_27338_a,Beta 1.7.3
field_27337_b,field_27337_b,Beta 1.7.3
field_27340_c,field_27340_c,Beta 1.7.3
field_27339_d,field_27339_d,Beta 1.7.3
field_561_a,xPosition,Beta 1.7.3
field_560_b,yPosition,Beta 1.7.3
field_559_c,zPosition,Beta 1.7.3
field_558_d,stance,Beta 1.7.3
field_557_e,yaw,Beta 1.7.3
field_556_f,pitch,Beta 1.7.3
field_555_g,onGround,Beta 1.7.3
field_554_h,moving,Beta 1.7.3
field_553_i,rotating,Beta 1.7.3
field_4296_d,field_4296_d,Beta 1.7.3
field_4295_e,field_4295_e,Beta 1.7.3
field_4292_a,field_4292_a,Beta 1.7.3
field_4291_b,field_4291_b,Beta 1.7.3
field_4297_c,field_4297_c,Beta 1.7.3
field_4294_f,field_4294_f,Beta 1.7.3
field_4293_g,field_4293_g,Beta 1.7.3
field_27017_a,field_27017_a,Beta 1.7.3
field_1665_a,recipePatterns,Beta 1.7.3
field_1664_b,recipeItems,Beta 1.7.3
field_837_a,name,Beta 1.7.3
field_836_b,upperChest,Beta 1.7.3
field_838_c,lowerChest,Beta 1.7.3
field_1306_a,field_1306_a,Beta 1.7.3
field_1305_b,rand,Beta 1.7.3
field_455_a,signEntityClass,Beta 1.7.3
field_454_b,isFreestanding,Beta 1.7.3
field_992_a,errorMessage,Beta 1.7.3
field_993_h,errorDetail,Beta 1.7.3
field_27222_a,field_27222_a,Beta 1.7.3
field_1174_a,moveStrafe,Beta 1.7.3
field_1173_b,moveForward,Beta 1.7.3
field_1177_c,field_1177_c,Beta 1.7.3
field_1176_d,jump,Beta 1.7.3
field_1175_e,sneak,Beta 1.7.3
field_27052_a,field_27052_a,Beta 1.7.3
field_27051_b,field_27051_b,Beta 1.7.3
field_6544_a,eligibleChunksForSpawning,Beta 1.7.3
field_22391_a,nightSpawnEntities,Beta 1.7.3
field_4082_a,field_4082_a,Beta 1.7.3
field_32001_o,field_32001_o,Beta 1.7.3
field_1622_a,craftMatrix,Beta 1.7.3
field_1621_b,craftResult,Beta 1.7.3
field_20133_c,field_20133_c,Beta 1.7.3
field_20132_h,field_20132_h,Beta 1.7.3
field_20131_i,field_20131_i,Beta 1.7.3
field_20130_j,field_20130_j,Beta 1.7.3
field_1478_a,threadSyncObject,Beta 1.7.3
field_1477_b,numReadThreads,Beta 1.7.3
field_1476_c,numWriteThreads,Beta 1.7.3
field_1475_d,sendQueueLock,Beta 1.7.3
field_12258_e,networkSocket,Beta 1.7.3
field_1474_e,remoteSocketAddress,Beta 1.7.3
field_1473_f,socketInputStream,Beta 1.7.3
field_1472_g,socketOutputStream,Beta 1.7.3
field_1471_h,isRunning,Beta 1.7.3
field_1470_i,readPackets,Beta 1.7.3
field_1469_j,dataPackets,Beta 1.7.3
field_1468_k,chunkDataPackets,Beta 1.7.3
field_1467_l,netHandler,Beta 1.7.3
field_1466_m,isServerTerminating,Beta 1.7.3
field_1465_n,writeThread,Beta 1.7.3
field_1464_o,readThread,Beta 1.7.3
field_1463_p,isTerminating,Beta 1.7.3
field_1462_q,terminationReason,Beta 1.7.3
field_20101_t,field_20101_t,Beta 1.7.3
field_1461_r,timeSinceLastRead,Beta 1.7.3
field_1460_s,sendQueueByteLength,Beta 1.7.3
field_28145_d,field_28145_d,Beta 1.7.3
field_28144_e,field_28144_e,Beta 1.7.3
field_1459_t,chunkDataSendCounter,Beta 1.7.3
field_20100_w,field_20100_w,Beta 1.7.3
field_4231_g,mc,Beta 1.7.3
field_4230_h,compassIconImageData,Beta 1.7.3
field_4229_i,field_4229_i,Beta 1.7.3
field_4228_j,field_4228_j,Beta 1.7.3
field_1620_a,craftMatrix,Beta 1.7.3
field_1619_b,craftResult,Beta 1.7.3
field_20124_c,isSinglePlayer,Beta 1.7.3
field_968_a,parentScreen,Beta 1.7.3
field_22111_h,field_22111_h,Beta 1.7.3
field_9402_e,field_9402_e,Beta 1.7.3
field_9401_f,field_9401_f,Beta 1.7.3
field_9400_g,field_9400_g,Beta 1.7.3
field_9399_h,field_9399_h,Beta 1.7.3
field_9398_i,field_9398_i,Beta 1.7.3
field_9406_a,field_9406_a,Beta 1.7.3
field_9397_j,field_9397_j,Beta 1.7.3
field_9396_k,field_9396_k,Beta 1.7.3
field_9395_l,field_9395_l,Beta 1.7.3
field_9405_b,field_9405_b,Beta 1.7.3
field_9404_c,field_9404_c,Beta 1.7.3
field_9403_d,field_9403_d,Beta 1.7.3
field_4194_e,field_4194_e,Beta 1.7.3
field_4193_f,field_4193_f,Beta 1.7.3
field_4192_g,field_4192_g,Beta 1.7.3
field_4198_a,temperature,Beta 1.7.3
field_4197_b,humidity,Beta 1.7.3
field_4196_c,field_4196_c,Beta 1.7.3
field_4195_d,field_4195_d,Beta 1.7.3
field_28050_a,field_28050_a,Beta 1.7.3
field_28049_b,field_28049_b,Beta 1.7.3
field_28053_c,field_28053_c,Beta 1.7.3
field_28052_d,field_28052_d,Beta 1.7.3
field_28051_e,field_28051_e,Beta 1.7.3
field_22266_a,parentWorldGui,Beta 1.7.3
field_6509_a,tileEntityRenderer,Beta 1.7.3
field_28035_a,random,Beta 1.7.3
field_1102_a,mc,Beta 1.7.3
field_1101_b,hostName,Beta 1.7.3
field_1104_c,port,Beta 1.7.3
field_1103_d,connectingGui,Beta 1.7.3
field_573_a,xPosition,Beta 1.7.3
field_572_b,yPosition,Beta 1.7.3
field_579_c,zPosition,Beta 1.7.3
field_578_d,xSize,Beta 1.7.3
field_577_e,ySize,Beta 1.7.3
field_576_f,zSize,Beta 1.7.3
field_575_g,chunk,Beta 1.7.3
field_574_h,chunkSize,Beta 1.7.3
field_28048_a,field_28048_a,Beta 1.7.3
field_27008_a,field_27008_a,Beta 1.7.3
field_1109_a,data,Beta 1.7.3
field_807_a,boatCurrentDamage,Beta 1.7.3
field_806_b,boatTimeSinceHit,Beta 1.7.3
field_808_c,boatRockDirection,Beta 1.7.3
field_9394_d,field_9394_d,Beta 1.7.3
field_9393_e,field_9393_e,Beta 1.7.3
field_9392_f,field_9392_f,Beta 1.7.3
field_9391_g,field_9391_g,Beta 1.7.3
field_9390_h,field_9390_h,Beta 1.7.3
field_9389_i,field_9389_i,Beta 1.7.3
field_9388_j,field_9388_j,Beta 1.7.3
field_9387_k,field_9387_k,Beta 1.7.3
field_9386_l,field_9386_l,Beta 1.7.3
field_354_e,soundPowderFootstep,Beta 1.7.3
field_9254_e,soundWoodFootstep,Beta 1.7.3
field_9253_f,soundGravelFootstep,Beta 1.7.3
field_9252_g,soundGrassFootstep,Beta 1.7.3
field_9251_h,soundStoneFootstep,Beta 1.7.3
field_9250_i,soundMetalFootstep,Beta 1.7.3
field_9249_j,soundGlassFootstep,Beta 1.7.3
field_9248_k,soundClothFootstep,Beta 1.7.3
field_9247_l,soundSandFootstep,Beta 1.7.3
field_345_n,blocksList,Beta 1.7.3
field_344_o,tickOnLoad,Beta 1.7.3
field_343_p,opaqueCubeLookup,Beta 1.7.3
field_342_q,isBlockContainer,Beta 1.7.3
field_341_r,lightOpacity,Beta 1.7.3
field_340_s,canBlockGrass,Beta 1.7.3
field_339_t,lightValue,Beta 1.7.3
field_28032_t,field_28032_t,Beta 1.7.3
field_338_u,stone,Beta 1.7.3
field_337_v,grass,Beta 1.7.3
field_336_w,dirt,Beta 1.7.3
field_335_x,cobblestone,Beta 1.7.3
field_334_y,planks,Beta 1.7.3
field_333_z,sapling,Beta 1.7.3
field_403_A,bedrock,Beta 1.7.3
field_401_B,waterMoving,Beta 1.7.3
field_399_C,waterStill,Beta 1.7.3
field_397_D,lavaMoving,Beta 1.7.3
field_395_E,lavaStill,Beta 1.7.3
field_393_F,sand,Beta 1.7.3
field_392_G,gravel,Beta 1.7.3
field_390_H,oreGold,Beta 1.7.3
field_388_I,oreIron,Beta 1.7.3
field_386_J,oreCoal,Beta 1.7.3
field_385_K,wood,Beta 1.7.3
field_384_L,leaves,Beta 1.7.3
field_383_M,sponge,Beta 1.7.3
field_382_N,glass,Beta 1.7.3
field_9267_N,oreLapis,Beta 1.7.3
field_9266_O,blockLapis,Beta 1.7.3
field_9265_P,dispenser,Beta 1.7.3
field_9264_Q,sandStone,Beta 1.7.3
field_9263_R,musicBlock,Beta 1.7.3
field_9262_S,blockBed,Beta 1.7.3
field_9261_T,railPowered,Beta 1.7.3
field_9260_U,railDetector,Beta 1.7.3
field_9259_V,pistonStickyBase,Beta 1.7.3
field_9258_W,web,Beta 1.7.3
field_9257_X,tallGrass,Beta 1.7.3
field_9256_Y,deadBush,Beta 1.7.3
field_9255_Z,pistonBase,Beta 1.7.3
field_9269_aa,pistonExtension,Beta 1.7.3
field_419_ac,cloth,Beta 1.7.3
field_9268_ac,pistonMoving,Beta 1.7.3
field_417_ae,plantYellow,Beta 1.7.3
field_416_af,plantRed,Beta 1.7.3
field_415_ag,mushroomBrown,Beta 1.7.3
field_414_ah,mushroomRed,Beta 1.7.3
field_413_ai,blockGold,Beta 1.7.3
field_412_aj,blockSteel,Beta 1.7.3
field_411_ak,stairDouble,Beta 1.7.3
field_410_al,stairSingle,Beta 1.7.3
field_409_am,brick,Beta 1.7.3
field_408_an,tnt,Beta 1.7.3
field_407_ao,bookShelf,Beta 1.7.3
field_406_ap,cobblestoneMossy,Beta 1.7.3
field_405_aq,obsidian,Beta 1.7.3
field_404_ar,torchWood,Beta 1.7.3
field_402_as,fire,Beta 1.7.3
field_400_at,mobSpawner,Beta 1.7.3
field_4059_au,stairCompactPlanks,Beta 1.7.3
field_396_av,chest,Beta 1.7.3
field_394_aw,redstoneWire,Beta 1.7.3
field_391_ax,oreDiamond,Beta 1.7.3
field_389_ay,blockDiamond,Beta 1.7.3
field_387_az,workbench,Beta 1.7.3
field_447_aA,crops,Beta 1.7.3
field_446_aB,tilledField,Beta 1.7.3
field_445_aC,stoneOvenIdle,Beta 1.7.3
field_444_aD,stoneOvenActive,Beta 1.7.3
field_443_aE,signPost,Beta 1.7.3
field_442_aF,doorWood,Beta 1.7.3
field_441_aG,ladder,Beta 1.7.3
field_440_aH,rail,Beta 1.7.3
field_4069_aI,stairCompactCobblestone,Beta 1.7.3
field_4068_aJ,signWall,Beta 1.7.3
field_4067_aK,lever,Beta 1.7.3
field_4066_aL,pressurePlateStone,Beta 1.7.3
field_435_aM,doorSteel,Beta 1.7.3
field_4065_aN,pressurePlatePlanks,Beta 1.7.3
field_433_aO,oreRedstone,Beta 1.7.3
field_432_aP,oreRedstoneGlowing,Beta 1.7.3
field_431_aQ,torchRedstoneIdle,Beta 1.7.3
field_430_aR,torchRedstoneActive,Beta 1.7.3
field_4064_aS,button,Beta 1.7.3
field_428_aT,snow,Beta 1.7.3
field_4063_aU,ice,Beta 1.7.3
field_426_aV,blockSnow,Beta 1.7.3
field_425_aW,cactus,Beta 1.7.3
field_424_aX,blockClay,Beta 1.7.3
field_423_aY,reed,Beta 1.7.3
field_422_aZ,jukebox,Beta 1.7.3
field_4057_ba,fence,Beta 1.7.3
field_4055_bb,pumpkin,Beta 1.7.3
field_4053_bc,netherrack,Beta 1.7.3
field_4051_bd,slowSand,Beta 1.7.3
field_4049_be,glowStone,Beta 1.7.3
field_4047_bf,portal,Beta 1.7.3
field_4045_bg,pumpkinLantern,Beta 1.7.3
field_21026_bg,cake,Beta 1.7.3
field_22021_bh,redstoneRepeaterIdle,Beta 1.7.3
field_22020_bi,redstoneRepeaterActive,Beta 1.7.3
field_25017_bj,lockedChest,Beta 1.7.3
field_28033_bl,trapdoor,Beta 1.7.3
field_378_bb,blockIndexInTexture,Beta 1.7.3
field_376_bc,blockID,Beta 1.7.3
field_374_bd,blockHardness,Beta 1.7.3
field_372_be,blockResistance,Beta 1.7.3
field_27035_bo,blockConstructorCalled,Beta 1.7.3
field_27034_bp,enableStats,Beta 1.7.3
field_370_bf,minX,Beta 1.7.3
field_368_bg,minY,Beta 1.7.3
field_366_bh,minZ,Beta 1.7.3
field_364_bi,maxX,Beta 1.7.3
field_362_bj,maxY,Beta 1.7.3
field_360_bk,maxZ,Beta 1.7.3
field_358_bl,stepSound,Beta 1.7.3
field_357_bm,blockParticleGravity,Beta 1.7.3
field_356_bn,blockMaterial,Beta 1.7.3
field_355_bo,slipperiness,Beta 1.7.3
field_469_a,blockName,Beta 1.7.3
field_935_a,width,Beta 1.7.3
field_934_b,height,Beta 1.7.3
field_941_c,xPosition,Beta 1.7.3
field_940_d,yPosition,Beta 1.7.3
field_939_e,displayString,Beta 1.7.3
field_938_f,id,Beta 1.7.3
field_937_g,enabled,Beta 1.7.3
field_936_h,enabled2,Beta 1.7.3
field_21049_a,entityId,Beta 1.7.3
field_21048_b,field_21048_b,Beta 1.7.3
field_1674_a,worldMap,Beta 1.7.3
field_1673_b,path,Beta 1.7.3
field_1676_c,pointMap,Beta 1.7.3
field_1675_d,pathOptions,Beta 1.7.3
field_28180_b,field_28180_b,Beta 1.7.3
field_28179_c,field_28179_c,Beta 1.7.3
field_28178_d,field_28178_d,Beta 1.7.3
field_28177_e,field_28177_e,Beta 1.7.3
field_28176_f,field_28176_f,Beta 1.7.3
field_28175_g,field_28175_g,Beta 1.7.3
field_28174_h,field_28174_h,Beta 1.7.3
field_28172_j,field_28172_j,Beta 1.7.3
field_28173_i,field_28173_i,Beta 1.7.3
field_20165_a,instance,Beta 1.7.3
field_20164_b,translateTable,Beta 1.7.3
field_20105_z,RENDER_DISTANCES,Beta 1.7.3
field_20106_A,DIFFICULTIES,Beta 1.7.3
field_25147_K,GUISCALES,Beta 1.7.3
field_30006_M,LIMIT_FRAMERATES,Beta 1.7.3
field_1584_a,musicVolume,Beta 1.7.3
field_1583_b,soundVolume,Beta 1.7.3
field_1582_c,mouseSensitivity,Beta 1.7.3
