SRG,MCP,Version
func_40297_a,func_40297_a,Release 1.0.0
func_40298_a,setTextureOffset,Release 1.0.0
func_403_b,isOffsetPositionInLiquid,Release 1.0.0
func_40307_a,func_40307_a,Release 1.0.0
func_4031_h,refreshTrackShape,Release 1.0.0
func_4032_a_,tryToCreatePortal,Release 1.0.0
func_40321_a,func_40321_a,Release 1.0.0
func_4033_c,playRandomMusicIfReady,Release 1.0.0
func_4034_G,kill,Release 1.0.0
func_40343_a,func_40343_a,Release 1.0.0
func_40346_b,func_40346_b,Release 1.0.0
func_40347_a,func_40347_a,Release 1.0.0
func_40348_c,func_40348_c,Release 1.0.0
func_40349_b,func_40349_b,Release 1.0.0
func_4035_j_,getCollisionBorderSize,Release 1.0.0
func_40350_a,func_40350_a,Release 1.0.0
func_40351_a,func_40351_a,Release 1.0.0
func_40352_a,func_40352_a,Release 1.0.0
func_40353_c,func_40353_c,Release 1.0.0
func_40354_a,func_40354_a,Release 1.0.0
func_40355_a,func_40355_a,Release 1.0.0
func_40356_a,func_40356_a,Release 1.0.0
func_40357_a,func_40357_a,Release 1.0.0
func_40358_a,func_40358_a,Release 1.0.0
func_40359_b,func_40359_b,Release 1.0.0
func_40360_b,func_40360_b,Release 1.0.0
func_4037_H,getLookVec,Release 1.0.0
func_40376_a,func_40376_a,Release 1.0.0
func_40377_a,func_40377_a,Release 1.0.0
func_40379_a,func_40379_a,Release 1.0.0
func_4038_J,setOnFireFromLava,Release 1.0.0
func_40380_a,func_40380_a,Release 1.0.0
func_40381_b,func_40381_b,Release 1.0.0
func_4039_q,setInPortal,Release 1.0.0
func_40397_d,func_40397_d,Release 1.0.0
func_40398_f,func_40398_f,Release 1.0.0
func_40399_b,getItemEnchantability,Release 1.0.0
func_404_c,getFXLayer,Release 1.0.0
func_40400_h,func_40400_h,Release 1.0.0
func_40401_i,func_40401_i,Release 1.0.0
func_40402_a,func_40402_a,Release 1.0.0
func_40403_e,func_40403_e,Release 1.0.0
func_40404_a,func_40404_a,Release 1.0.0
func_40405_m,func_40405_m,Release 1.0.0
func_40406_n,func_40406_n,Release 1.0.0
func_40407_b,func_40407_b,Release 1.0.0
func_4041_a,func_4041_a,Release 1.0.0
func_4042_a,calculateVelocity,Release 1.0.0
func_4043_i,catchFish,Release 1.0.0
func_40431_c_,func_40431_c_,Release 1.0.0
func_40432_e,func_40432_e,Release 1.0.0
func_40433_c,func_40433_c,Release 1.0.0
func_40434_a_,func_40434_a_,Release 1.0.0
func_40436_c,func_40436_c,Release 1.0.0
func_4044_a,damageEntity,Release 1.0.0
func_40444_c,shouldRenderClouds,Release 1.0.0
func_40446_a,func_40446_a,Release 1.0.0
func_40447_a,func_40447_a,Release 1.0.0
func_40449_a,func_40449_a,Release 1.0.0
func_4045_l,getHeldItem,Release 1.0.0
func_40451_b,setClientActiveTexture,Release 1.0.0
func_40452_a,setActiveTexture,Release 1.0.0
func_40453_a,initializeTextures,Release 1.0.0
func_40454_a,setLightmapTextureCoords,Release 1.0.0
func_40468_d,func_40468_d,Release 1.0.0
func_40469_f,func_40469_f,Release 1.0.0
func_40470_b,func_40470_b,Release 1.0.0
func_40471_p,func_40471_p,Release 1.0.0
func_40472_j,func_40472_j,Release 1.0.0
func_40473_b,getClosestVulnerablePlayer,Release 1.0.0
func_40474_a,func_40474_a,Release 1.0.0
func_40475_d,func_40475_d,Release 1.0.0
func_40476_b,func_40476_b,Release 1.0.0
func_40477_b,func_40477_b,Release 1.0.0
func_40478_r,func_40478_r,Release 1.0.0
func_40479_y,func_40479_y,Release 1.0.0
func_40480_b,getClosestVulnerablePlayerToEntity,Release 1.0.0
func_40481_q,func_40481_q,Release 1.0.0
func_40482_a,func_40482_a,Release 1.0.0
func_40483_a,func_40483_a,Release 1.0.0
func_40484_a,func_40484_a,Release 1.0.0
func_40485_b,func_40485_b,Release 1.0.0
func_40487_c,getTranslatedName,Release 1.0.0
func_40488_d,getName,Release 1.0.0
func_40489_b,getMaxEnchantability,Release 1.0.0
func_4049_h,becomeAngryAt,Release 1.0.0
func_40490_a,calcModifierLiving,Release 1.0.0
func_40491_a,getMaxLevel,Release 1.0.0
func_40492_a,getMinEnchantability,Release 1.0.0
func_40493_c,getMinLevel,Release 1.0.0
func_40494_a,setName,Release 1.0.0
func_40495_b,getWeight,Release 1.0.0
func_40496_a,canApplyTogether,Release 1.0.0
func_40497_a,calcModifierDamage,Release 1.0.0
func_405_d,func_405_d,Release 1.0.0
func_4052_a,displayGUIEditSign,Release 1.0.0
func_40530_d,func_40530_d,Release 1.0.0
func_40539_b,func_40539_b,Release 1.0.0
func_40540_a,func_40540_a,Release 1.0.0
func_40542_b,func_40542_b,Release 1.0.0
func_40543_k,func_40543_k,Release 1.0.0
func_40544_c,func_40544_c,Release 1.0.0
func_40545_l,func_40545_l,Release 1.0.0
func_40546_j,func_40546_j,Release 1.0.0
func_40547_b,func_40547_b,Release 1.0.0
func_40550_A_,func_40550_A_,Release 1.0.0
func_40551_a,func_40551_a,Release 1.0.0
func_40552_a,func_40552_a,Release 1.0.0
func_40557_c,getHardcoreEnabled,Release 1.0.0
func_40559_a,func_40559_a,Release 1.0.0
func_4056_N,onUpdate2,Release 1.0.0
func_40560_b,func_40560_b,Release 1.0.0
func_40561_a,func_40561_a,Release 1.0.0
func_40566_a,func_40566_a,Release 1.0.0
func_40567_a,func_40567_a,Release 1.0.0
func_40568_b,func_40568_b,Release 1.0.0
func_4057_a,func_4057_a,Release 1.0.0
func_40574_b,func_40574_b,Release 1.0.0
func_40575_a,getEnchantability,Release 1.0.0
func_40576_a,func_40576_a,Release 1.0.0
func_4058_b,func_4058_b,Release 1.0.0
func_4059_a,generateNetherTerrain,Release 1.0.0
func_40591_a,func_40591_a,Release 1.0.0
func_40592_a,func_40592_a,Release 1.0.0
func_40593_a,func_40593_a,Release 1.0.0
func_40594_g,func_40594_g,Release 1.0.0
func_40596_f,func_40596_f,Release 1.0.0
func_40597_e,func_40597_e,Release 1.0.0
func_40598_g,func_40598_g,Release 1.0.0
func_40599_a,func_40599_a,Release 1.0.0
func_406_a,renderParticle,Release 1.0.0
func_4060_a,generateTerrain,Release 1.0.0
func_40600_b,func_40600_b,Release 1.0.0
func_40601_a,func_40601_a,Release 1.0.0
func_40602_a,setTextureOffset,Release 1.0.0
func_40603_a,addBox,Release 1.0.0
func_40604_a,addBox,Release 1.0.0
func_40609_a,func_40609_a,Release 1.0.0
func_4061_a,initializeNoiseField,Release 1.0.0
func_40610_g,func_40610_g,Release 1.0.0
func_40611_e,func_40611_e,Release 1.0.0
func_40612_i,func_40612_i,Release 1.0.0
func_40613_a,func_40613_a,Release 1.0.0
func_40614_a,func_40614_a,Release 1.0.0
func_40615_f,func_40615_f,Release 1.0.0
func_40616_h,func_40616_h,Release 1.0.0
func_40617_d,func_40617_d,Release 1.0.0
func_40618_a,func_40618_a,Release 1.0.0
func_40619_a,func_40619_a,Release 1.0.0
func_4062_a,replaceBlocksForBiome,Release 1.0.0
func_40620_a,func_40620_a,Release 1.0.0
func_40621_j,func_40621_j,Release 1.0.0
func_40622_b,func_40622_b,Release 1.0.0
func_40623_c,func_40623_c,Release 1.0.0
func_40629_a,calcItemStackEnchantability,Release 1.0.0
func_4063_a,renderPumpkinBlur,Release 1.0.0
func_40630_a,getEnchantmentModifierLiving,Release 1.0.0
func_40631_c,getFireAspectModifier,Release 1.0.0
func_40632_a,getRespiration,Release 1.0.0
func_40633_g,getAquaAffinityModifier,Release 1.0.0
func_40634_b,getEnchantmentLevel,Release 1.0.0
func_40635_a,mapEnchantmentData,Release 1.0.0
func_40636_a,getMaxEnchantmentLevel,Release 1.0.0
func_40637_f,getLootingModifier,Release 1.0.0
func_40638_e,getFortuneModifier,Release 1.0.0
func_40639_a,applyEnchantmentModifierArray,Release 1.0.0
func_4064_a,renderVignette,Release 1.0.0
func_40640_c,getUnbreakingModifier,Release 1.0.0
func_40641_a,applyEnchantmentModifier,Release 1.0.0
func_40642_b,getEfficiencyModifier,Release 1.0.0
func_40643_a,getEnchantmentModifierDamage,Release 1.0.0
func_40644_a,buildEnchantmentList,Release 1.0.0
func_40645_b,getKnockbackModifier,Release 1.0.0
func_40646_d,getSilkTouchModifier,Release 1.0.0
func_4065_b,renderPortalOverlay,Release 1.0.0
func_40650_a,canEnchantItem,Release 1.0.0
func_4066_a,renderGameOverlay,Release 1.0.0
func_40660_a,clearProfiling,Release 1.0.0
func_40661_c,endStartSection,Release 1.0.0
func_40662_b,endSection,Release 1.0.0
func_40663_a,startSection,Release 1.0.0
func_40664_b,getProfilingData,Release 1.0.0
func_4067_a,parseIntWithDefault,Release 1.0.0
func_40670_a,func_40670_a,Release 1.0.0
func_40671_a,func_40671_a,Release 1.0.0
func_40686_a,func_40686_a,Release 1.0.0
func_40687_b,func_40687_b,Release 1.0.0
func_40688_a,func_40688_a,Release 1.0.0
func_40689_a,func_40689_a,Release 1.0.0
func_4069_a,func_4069_a,Release 1.0.0
func_40690_b,func_40690_b,Release 1.0.0
func_40693_a,func_40693_a,Release 1.0.0
func_40694_a,func_40694_a,Release 1.0.0
func_407_b,multiplyVelocity,Release 1.0.0
func_4070_a,loadBlockGeneratorData,Release 1.0.0
func_40700_a,func_40700_a,Release 1.0.0
func_40701_a,func_40701_a,Release 1.0.0
func_40705_a,addEnchantment,Release 1.0.0
func_40706_d,func_40706_d,Release 1.0.0
func_40707_s,func_40707_s,Release 1.0.0
func_40708_t,func_40708_t,Release 1.0.0
func_40709_o,func_40709_o,Release 1.0.0
func_4071_a,getTemperatures,Release 1.0.0
func_40710_n,func_40710_n,Release 1.0.0
func_40711_u,func_40711_u,Release 1.0.0
func_40712_q,func_40712_q,Release 1.0.0
func_40713_r,func_40713_r,Release 1.0.0
func_40714_p,func_40714_p,Release 1.0.0
func_40724_s,isHardcoreModeEnabled,Release 1.0.0
func_40726_m,renderBlockLilyPad,Release 1.0.0
func_40727_a,clearOverrideBlockTexture,Release 1.0.0
func_40728_a,renderBlockCauldron,Release 1.0.0
func_40729_s,renderBlockEndPortalFrame,Release 1.0.0
func_4073_a,getBiomeGenAt,Release 1.0.0
func_40730_a,renderBlockBrewingStand,Release 1.0.0
func_40731_e,getEnchantability,Release 1.0.0
func_40735_a,func_40735_a,Release 1.0.0
func_40736_b,func_40736_b,Release 1.0.0
func_40737_a,func_40737_a,Release 1.0.0
func_4074_a,getBiomeGenAtChunkCoord,Release 1.0.0
func_40740_k,func_40740_k,Release 1.0.0
func_40742_a,func_40742_a,Release 1.0.0
func_4075_a,getWorldChunkManager,Release 1.0.0
func_40751_a,func_40751_a,Release 1.0.0
func_4076_b,setSpawnLocation,Release 1.0.0
func_4079_a,getSkyColor,Release 1.0.0
func_408_a,setArrowHeading,Release 1.0.0
func_4080_j,updateBlocksAndPlayCaveSounds,Release 1.0.0
func_4081_a,getChunkProvider,Release 1.0.0
func_4082_d,getFogColor,Release 1.0.0
func_4083_e,getTopSolidOrLiquidBlock,Release 1.0.0
func_4084_a,updateEntityWithOptionalForce,Release 1.0.0
func_4085_a,func_4085_a,Release 1.0.0
func_4086_d,getLightValue,Release 1.0.0
func_4087_b,createPlayer,Release 1.0.0
func_409_i,explode,Release 1.0.0
func_4093_b,generateLightBrightnessTable,Release 1.0.0
func_4094_c,getChunkProvider,Release 1.0.0
func_4095_a,registerWorld,Release 1.0.0
func_4096_a,getFogColor,Release 1.0.0
func_4097_b,calcSunriseSunsetColors,Release 1.0.0
func_4098_a,registerWorldChunkManager,Release 1.0.0
func_410_i,canStay,Release 1.0.0
func_4100_a,calculateCelestialAngle,Release 1.0.0
func_41001_Z,func_41001_Z,Release 1.0.0
func_41002_a,func_41002_a,Release 1.0.0
func_41003_g,func_41003_g,Release 1.0.0
func_41004_h,func_41004_h,Release 1.0.0
func_41005_b,func_41005_b,Release 1.0.0
func_41006_aA,func_41006_aA,Release 1.0.0
func_41007_az,func_41007_az,Release 1.0.0
func_41008_a,func_41008_a,Release 1.0.0
func_41009_b,func_41009_b,Release 1.0.0
func_4101_a,getProviderForDimension,Release 1.0.0
func_41010_ax,func_41010_ax,Release 1.0.0
func_41011_ay,func_41011_ay,Release 1.0.0
func_41012_a,func_41012_a,Release 1.0.0
func_41014_d,func_41014_d,Release 1.0.0
func_41015_b,func_41015_b,Release 1.0.0
func_41016_i,func_41016_i,Release 1.0.0
func_41017_d,func_41017_d,Release 1.0.0
func_41018_h,func_41018_h,Release 1.0.0
func_41019_c,func_41019_c,Release 1.0.0
func_4102_a,canCoordinateBeSpawn,Release 1.0.0
func_41020_g,func_41020_g,Release 1.0.0
func_41021_b,func_41021_b,Release 1.0.0
func_41022_a,func_41022_a,Release 1.0.0
func_41023_l,func_41023_l,Release 1.0.0
func_41024_b,func_41024_b,Release 1.0.0
func_41025_i,func_41025_i,Release 1.0.0
func_41026_g,func_41026_g,Release 1.0.0
func_41027_b,func_41027_b,Release 1.0.0
func_41028_c,func_41028_c,Release 1.0.0
func_41029_h,func_41029_h,Release 1.0.0
func_4103_a,onPickupFromSlot,Release 1.0.0
func_41030_m,func_41030_m,Release 1.0.0
func_41033_a,func_41033_a,Release 1.0.0
func_41035_a,func_41035_a,Release 1.0.0
func_41039_c,func_41039_c,Release 1.0.0
func_4104_e,getSlotStackLimit,Release 1.0.0
func_41040_b,func_41040_b,Release 1.0.0
func_41041_e,func_41041_e,Release 1.0.0
func_41049_c_,func_41049_c_,Release 1.0.0
func_4105_a,isItemValid,Release 1.0.0
func_41052_f,func_41052_f,Release 1.0.0
func_41053_d,func_41053_d,Release 1.0.0
func_41054_h,func_41054_h,Release 1.0.0
func_41055_g,func_41055_g,Release 1.0.0
func_4106_b,placeInExistingPortal,Release 1.0.0
func_41060_a,func_41060_a,Release 1.0.0
func_41062_b,func_41062_b,Release 1.0.0
func_41065_a,func_41065_a,Release 1.0.0
func_41066_a,func_41066_a,Release 1.0.0
func_41067_a,func_41067_a,Release 1.0.0
func_4107_a,placeInPortal,Release 1.0.0
func_4108_c,createPortal,Release 1.0.0
func_41081_a,func_41081_a,Release 1.0.0
func_41082_b,func_41082_b,Release 1.0.0
func_41083_e,func_41083_e,Release 1.0.0
func_41084_a,func_41084_a,Release 1.0.0
func_41085_c,func_41085_c,Release 1.0.0
func_41088_a,func_41088_a,Release 1.0.0
func_41089_c,func_41089_c,Release 1.0.0
func_4109_a,func_4109_a,Release 1.0.0
func_411_c,func_411_c,Release 1.0.0
func_4110_a,func_4110_a,Release 1.0.0
func_4113_a,handleChat,Release 1.0.0
func_4114_b,registerPacket,Release 1.0.0
func_4115_a,handleLogin,Release 1.0.0
func_4117_a,getEntityClassRenderObject,Release 1.0.0
func_4119_a,getSpawningChance,Release 1.0.0
func_412_b,func_412_b,Release 1.0.0
func_4123_b,setColor,Release 1.0.0
func_4124_a,func_4124_a,Release 1.0.0
func_4125_a,setBiomeName,Release 1.0.0
func_4126_a,getSkyColorByTemp,Release 1.0.0
func_4128_a,generateCaveNode,Release 1.0.0
func_4129_a,generateLargeCaveNode,Release 1.0.0
func_4130_f,setBurning,Release 1.0.0
func_4132_a,renderItem,Release 1.0.0
func_4133_a,renderItemInFirstPerson,Release 1.0.0
func_4134_c,renderWorld,Release 1.0.0
func_4135_b,renderHand,Release 1.0.0
func_4136_b,updateCameraAndRender,Release 1.0.0
func_4137_h,updateFogColor,Release 1.0.0
func_4138_g,orientCamera,Release 1.0.0
func_4139_a,setupCameraTransform,Release 1.0.0
func_4140_a,setupFog,Release 1.0.0
func_4141_b,renderClouds,Release 1.0.0
func_4142_a,renderSky,Release 1.0.0
func_4143_d,func_4143_d,Release 1.0.0
func_4144_a,getSpecialRendererForClass,Release 1.0.0
func_4146_a,getFoliageColor,Release 1.0.0
func_4147_a,getGrassColor,Release 1.0.0
func_4148_a,saveScreenshot,Release 1.0.0
func_4149_a,clearBoundingBoxPool,Release 1.0.0
func_415_z,spawnExplosionParticle,Release 1.0.0
func_4150_a,isVecInside,Release 1.0.0
func_4152_a,renderStandardBlockWithColorMultiplier,Release 1.0.0
func_4153_a,getRandomSpawningPointInChunk,Release 1.0.0
func_4154_a,performSpawning,Release 1.0.0
func_416_a,rayTrace,Release 1.0.0
func_417_b,updateRotation,Release 1.0.0
func_418_b_,updateEntityActionState,Release 1.0.0
func_419_b,onDeath,Release 1.0.0
func_420_c,canEntityBeSeen,Release 1.0.0
func_421_b,getTalkInterval,Release 1.0.0
func_422_g,getDropItemId,Release 1.0.0
func_424_C,jump,Release 1.0.0
func_425_j,onLivingUpdate,Release 1.0.0
func_426_b,faceEntity,Release 1.0.0
func_427_e,getPosition,Release 1.0.0
func_429_A,isOnLadder,Release 1.0.0
func_430_f,getLook,Release 1.0.0
func_431_d,getSwingProgress,Release 1.0.0
func_432_b,heal,Release 1.0.0
func_433_a,getCanSpawnHere,Release 1.0.0
func_434_a,knockBack,Release 1.0.0
func_435_b,moveEntityWithHeading,Release 1.0.0
func_437_a,attackEntity,Release 1.0.0
func_438_i,findPlayerToAttack,Release 1.0.0
func_439_a,getBlockPathWeight,Release 1.0.0
func_440_b,setCreeperFlashTime,Release 1.0.0
func_441_c,setSlimeSize,Release 1.0.0
func_443_a_,onItemPickup,Release 1.0.0
func_444_a,dropPlayerItemWithRandomChoice,Release 1.0.0
func_445_l,displayWorkbenchGUI,Release 1.0.0
func_446_a,joinEntityItemWithWorld,Release 1.0.0
func_448_u,destroyCurrentEquippedItem,Release 1.0.0
func_449_a,dropPlayerItem,Release 1.0.0
func_450_a,getCurrentPlayerStrVsBlock,Release 1.0.0
func_451_h,collideWithPlayer,Release 1.0.0
func_452_a,displayGUIChest,Release 1.0.0
func_453_a,displayGUIFurnace,Release 1.0.0
func_454_b,canHarvestBlock,Release 1.0.0
func_457_w,swingItem,Release 1.0.0
func_461_a,sendChatMessage,Release 1.0.0
func_463_a,attackTargetEntityWithCurrentItem,Release 1.0.0
func_465_i,getWorld,Release 1.0.0
func_468_c,getStackInSlot,Release 1.0.0
func_469_c,getSizeInventory,Release 1.0.0
func_470_e,getInventoryStackLimit,Release 1.0.0
func_471_d,getInvName,Release 1.0.0
func_472_a,setInventorySlotContents,Release 1.0.0
func_473_a,decrStackSize,Release 1.0.0
func_474_j_,onInventoryChanged,Release 1.0.0
func_475_b,updateEntity,Release 1.0.0
func_476_a,addMapping,Release 1.0.0
func_477_c,createAndLoadEntity,Release 1.0.0
func_478_g,getBlockType,Release 1.0.0
func_479_f,getBlockMetadata,Release 1.0.0
func_480_a,getDistanceFrom,Release 1.0.0
func_481_b,writeToNBT,Release 1.0.0
func_482_a,readFromNBT,Release 1.0.0
func_483_c,updateDelay,Release 1.0.0
func_484_a,anyPlayerInRange,Release 1.0.0
func_485_a,isBurning,Release 1.0.0
func_487_i,smeltItem,Release 1.0.0
func_488_a,getItemBurnTime,Release 1.0.0
func_489_b,getBurnTimeRemainingScaled,Release 1.0.0
func_490_a,getCookProgressScaled,Release 1.0.0
func_491_j,canSmelt,Release 1.0.0
func_492_d,armorItemInSlot,Release 1.0.0
func_493_a,writeToNBT,Release 1.0.0
func_494_a,getCurrentItem,Release 1.0.0
func_496_a,setCurrentItem,Release 1.0.0
func_498_a,changeCurrentItem,Release 1.0.0
func_499_j,getFirstEmptyStack,Release 1.0.0
func_502_a,getDamageVsEntity,Release 1.0.0
func_503_g,dropAllItems,Release 1.0.0
func_504_a,addItemStackToInventory,Release 1.0.0
func_505_f,getInventorySlotContainItem,Release 1.0.0
func_506_f,getTotalArmorValue,Release 1.0.0
func_507_e,damageArmor,Release 1.0.0
func_508_a,getStrVsBlock,Release 1.0.0
func_509_b,canHarvestBlock,Release 1.0.0
func_510_b,consumeInventoryItem,Release 1.0.0
func_511_b,decrementAnimations,Release 1.0.0
func_513_b,readFromNBT,Release 1.0.0
func_514_g,func_514_g,Release 1.0.0
func_515_a,func_515_a,Release 1.0.0
func_516_a,generate,Release 1.0.0
func_517_a,func_517_a,Release 1.0.0
func_518_b,generateLeaves,Release 1.0.0
func_519_e,validTreeLocation,Release 1.0.0
func_520_a,generateLeafNode,Release 1.0.0
func_521_a,generateLeafNodeList,Release 1.0.0
func_522_a,placeBlockLine,Release 1.0.0
func_523_a,func_523_a,Release 1.0.0
func_524_a,checkBlockLine,Release 1.0.0
func_525_d,generateLeafNodeBases,Release 1.0.0
func_526_b,func_526_b,Release 1.0.0
func_527_c,leafNodeNeedsBase,Release 1.0.0
func_528_a,func_528_a,Release 1.0.0
func_529_c,generateTrunk,Release 1.0.0
func_530_a,pickCheckLootItem,Release 1.0.0
func_531_b,pickMobSpawner,Release 1.0.0
func_532_a,unload100OldestChunks,Release 1.0.0
func_533_b,provideChunk,Release 1.0.0
func_534_a,populate,Release 1.0.0
func_535_a,saveChunks,Release 1.0.0
func_536_b,canSave,Release 1.0.0
func_537_a,chunkExists,Release 1.0.0
func_538_d,loadChunk,Release 1.0.0
func_539_c,func_539_c,Release 1.0.0
func_540_b,saveChunk,Release 1.0.0
func_541_a,saveExtraChunkData,Release 1.0.0
func_542_c,func_542_c,Release 1.0.0
func_547_b,drawString,Release 1.0.0
func_548_a,drawCenteredString,Release 1.0.0
func_549_a,drawGradientRect,Release 1.0.0
func_550_b,drawTexturedModalRect,Release 1.0.0
func_551_a,drawRect,Release 1.0.0
func_552_a,addChatMessage,Release 1.0.0
func_553_b,setRecordPlayingMessage,Release 1.0.0
func_554_a,renderInventorySlot,Release 1.0.0
func_555_a,updateTick,Release 1.0.0
func_558_a,getHoverState,Release 1.0.0
func_559_a,mouseReleased,Release 1.0.0
func_560_b,mouseDragged,Release 1.0.0
func_561_a,drawButton,Release 1.0.0
func_562_c,mousePressed,Release 1.0.0
func_564_d,handleInput,Release 1.0.0
func_565_a,mouseClicked,Release 1.0.0
func_566_e,handleMouseInput,Release 1.0.0
func_567_a,drawWorldBackground,Release 1.0.0
func_568_a,deleteWorld,Release 1.0.0
func_569_f,handleKeyboardInput,Release 1.0.0
func_570_g,updateScreen,Release 1.0.0
func_571_a,drawScreen,Release 1.0.0
func_572_a,actionPerformed,Release 1.0.0
func_573_b,mouseMovedOrUp,Release 1.0.0
func_574_c,getClipboardString,Release 1.0.0
func_578_i,drawDefaultBackground,Release 1.0.0
func_579_b,drawBackground,Release 1.0.0
func_580_a,keyTyped,Release 1.0.0
func_581_a,isCancelled,Release 1.0.0
func_582_a,setNetClientHandler,Release 1.0.0
func_583_b,getNetClientHandler,Release 1.0.0
func_584_c,selectWorld,Release 1.0.0
func_585_j,initButtons,Release 1.0.0
func_587_j,drawGuiContainerForegroundLayer,Release 1.0.0
func_588_a,getSlotAtPosition,Release 1.0.0
func_589_a,drawGuiContainerBackgroundLayer,Release 1.0.0
func_590_a,drawSlotInventory,Release 1.0.0
func_593_a,setLoadingProgress,Release 1.0.0
func_594_b,displaySavingString,Release 1.0.0
func_595_d,displayLoadingString,Release 1.0.0
func_596_a,printText,Release 1.0.0
func_597_c,func_597_c,Release 1.0.0
func_598_c,getLightBrightness,Release 1.0.0
func_599_f,getBlockMaterial,Release 1.0.0
func_600_a,getBlockId,Release 1.0.0
func_601_g,isBlockOpaqueCube,Release 1.0.0
func_602_e,getBlockMetadata,Release 1.0.0
func_603_b,getBlockTileEntity,Release 1.0.0
func_604_a,checkIfAABBIsClear,Release 1.0.0
func_605_c,isBoundingBoxBurning,Release 1.0.0
func_606_b,obtainEntitySkin,Release 1.0.0
func_607_d,setEntityDead,Release 1.0.0
func_608_a,spawnPlayerWithLoadedChunks,Release 1.0.0
func_609_a,getClosestPlayerToEntity,Release 1.0.0
func_611_g,notifyBlocksOfNeighborChange,Release 1.0.0
func_612_i,onBlockHit,Release 1.0.0
func_613_a,addWorldAccess,Release 1.0.0
func_614_g,getFirstUncoveredBlock,Release 1.0.0
func_616_a,scheduleLightingUpdate,Release 1.0.0
func_617_e,notifyBlockChange,Release 1.0.0
func_618_j,getBlockLightValue,Release 1.0.0
func_619_c,getCelestialAngle,Release 1.0.0
func_620_h,chunkExists,Release 1.0.0
func_621_b,countEntities,Release 1.0.0
func_623_a,playSoundAtEntity,Release 1.0.0
func_6231_c,clearApplet,Release 1.0.0
func_6232_b,shutdown,Release 1.0.0
func_6233_a,startMainThread,Release 1.0.0
func_6237_k,usePortal,Release 1.0.0
func_6238_a,displayDebugInfo,Release 1.0.0
func_6239_p,respawn,Release 1.0.0
func_624_b,isDaytime,Release 1.0.0
func_6240_b,getMinecraftDir,Release 1.0.0
func_6241_m,debugInfoRenders,Release 1.0.0
func_6242_u,forceReload,Release 1.0.0
func_6243_a,clickMouse,Release 1.0.0
func_6244_d,shutdown,Release 1.0.0
func_6245_o,debugInfoEntities,Release 1.0.0
func_6246_i,runTick,Release 1.0.0
func_6247_b,startWorld,Release 1.0.0
func_6248_s,screenshotListener,Release 1.0.0
func_6249_a,resize,Release 1.0.0
func_625_o,isBlockIndirectlyGettingPowered,Release 1.0.0
func_6250_c,checkGLError,Release 1.0.0
func_6252_g,displayInGameMenu,Release 1.0.0
func_6253_a,startMainThread,Release 1.0.0
func_6254_a,sendClickBlockToController,Release 1.0.0
func_6255_d,preloadWorld,Release 1.0.0
func_6256_a,changeWorld,Release 1.0.0
func_6257_q,loadScreen,Release 1.0.0
func_6258_a,setServer,Release 1.0.0
func_6259_e,setIngameFocus,Release 1.0.0
func_6260_j,isMultiplayerWorld,Release 1.0.0
func_6261_a,changeWorld1,Release 1.0.0
func_6262_n,func_6262_n,Release 1.0.0
func_6263_a,changeWorld2,Release 1.0.0
func_6264_a,getAppDir,Release 1.0.0
func_6265_t,clickMiddleMouseButton,Release 1.0.0
func_6266_c,shutdownMinecraftApplet,Release 1.0.0
func_6267_r,getOs,Release 1.0.0
func_6268_a,installResource,Release 1.0.0
func_6269_a,startMainThread1,Release 1.0.0
func_6270_h,toggleFullscreen,Release 1.0.0
func_6271_a,startGame,Release 1.0.0
func_6272_a,displayGuiScreen,Release 1.0.0
func_6273_f,setIngameNotInFocus,Release 1.0.0
func_6274_a,scaledTessellator,Release 1.0.0
func_628_d,drawClouds,Release 1.0.0
func_630_d,blockExists,Release 1.0.0
func_632_b,unloadEntities,Release 1.0.0
func_6329_a,getFontRendererFromRenderManager,Release 1.0.0
func_633_c,updateEntities,Release 1.0.0
func_6330_a,preRenderCallback,Release 1.0.0
func_6331_b,renderEquippedItems,Release 1.0.0
func_634_a,setBlock,Release 1.0.0
func_635_c,setBlockMetadata,Release 1.0.0
func_636_a,addLoadedEntities,Release 1.0.0
func_6360_i,removeLeaves,Release 1.0.0
func_637_a,getEntityPathToXYZ,Release 1.0.0
func_6372_a,addSound,Release 1.0.0
func_6373_b,addStreaming,Release 1.0.0
func_6374_c,addMusic,Release 1.0.0
func_6375_a,setVelocity,Release 1.0.0
func_6376_z,getEntityTexture,Release 1.0.0
func_6377_h,mountEntity,Release 1.0.0
func_6378_b,onCollideWithPlayer,Release 1.0.0
func_6389_d,getLivingSound,Release 1.0.0
func_639_a,saveWorld,Release 1.0.0
func_6390_f,getDeathSound,Release 1.0.0
func_6391_i,getMaxSpawnedInChunk,Release 1.0.0
func_6392_F,onEntityDeath,Release 1.0.0
func_6393_h,getSoundVolume,Release 1.0.0
func_6394_f_,getHurtSound,Release 1.0.0
func_640_a,checkChunksExist,Release 1.0.0
func_641_a,getSavedLightValue,Release 1.0.0
func_6415_a_,useCurrentItemOnEntity,Release 1.0.0
func_6416_v,getCurrentEquippedItem,Release 1.0.0
func_6417_t,getScore,Release 1.0.0
func_6419_n,getPlayerArmorValue,Release 1.0.0
func_642_a,rayTraceBlocks_do,Release 1.0.0
func_6420_o,func_6420_o,Release 1.0.0
func_643_a,setBlockAndMetadata,Release 1.0.0
func_644_f,calculateInitialSkylight,Release 1.0.0
